t,x,v
1.319154755242354076e+04,-4.950884428491424387e+02,-9.623024667527281528e-02
1.319199635137405494e+04,-4.952524807675201828e+02,-6.156063159656287587e-01
1.319244515032456729e+04,-4.956188289642609561e+02,-9.855003662562481503e-01
1.319289394927507965e+04,-4.961020539032261922e+02,-1.122253989078312530e+00
1.319334274822559200e+04,-4.965826920160531017e+02,-9.722005560771298516e-01
1.319379154717610618e+04,-4.969378163973418054e+02,-5.780204990953743405e-01
1.319424034612661853e+04,-4.970816039940707469e+02,-5.054953816983082104e-02
1.319468914507713089e+04,-4.969807293533876305e+02,4.934413807403066343e-01
1.319513794402764324e+04,-4.966535087710723815e+02,9.380240708325345844e-01
1.319558674297815742e+04,-4.961713411031130931e+02,1.166694454204434184e+00
1.319603554192866977e+04,-4.956481696518642934e+02,1.119455780210682816e+00
1.319648434087918213e+04,-4.952015359209211169e+02,8.397278663133658227e-01
1.319693313982969448e+04,-4.949156867771820316e+02,4.164397983660017566e-01
1.319738193878020866e+04,-4.948405367696311146e+02,-9.373513684374787380e-02
1.319783073773072101e+04,-4.950094791879735681e+02,-6.676875017926681144e-01
1.319827953668123337e+04,-4.954426384197433322e+02,-1.256786242887011573e+00
1.319872833563174572e+04,-4.961191967746437399e+02,-1.720666423125591260e+00
1.319917713458225990e+04,-4.969405584958141731e+02,-1.880449198910367548e+00
1.319962593353277225e+04,-4.977605750344043827e+02,-1.737754132321579714e+00
1.320007473248328461e+04,-4.984865684508338859e+02,-1.501190831308372831e+00
1.320052353143379696e+04,-4.991231395464021148e+02,-1.361389653640668662e+00
1.320097233038431114e+04,-4.997355132239069917e+02,-1.399613701262875542e+00
1.320142112933482349e+04,-5.004072838027997250e+02,-1.621384807430383157e+00
1.320186992828533585e+04,-5.012064862622692090e+02,-1.941698175071854493e+00
1.320231872723585002e+04,-5.021295567979646535e+02,-2.121898334599611857e+00
1.320276752618636237e+04,-5.030489859248278322e+02,-1.899473795810083798e+00
1.320321632513687473e+04,-5.037781420989336993e+02,-1.307883691627995226e+00
1.320366512408738708e+04,-5.042038582883815820e+02,-5.837752081990505992e-01
1.320411392303790126e+04,-5.043041306358989004e+02,1.308538228754813904e-01
1.320456272198841361e+04,-5.040932450392676287e+02,7.990745341021580073e-01
1.320501152093892597e+04,-5.036011533287441466e+02,1.368055137091285678e+00
1.320546031988943832e+04,-5.029019352263807718e+02,1.691094422212992221e+00
1.320590911883995250e+04,-5.021434681673502496e+02,1.619515048490350440e+00
1.320635791779046485e+04,-5.015013680666725122e+02,1.198009386165280521e+00
1.320680671674097721e+04,-5.010935253900884732e+02,6.035528317831948542e-01
1.320725551569148956e+04,-5.009681386187326666e+02,-5.100167546313597033e-02
1.320770431464200374e+04,-5.011439085529303270e+02,-7.358803434653740094e-01
1.320815311359251609e+04,-5.016271523477635697e+02,-1.406261836539909993e+00
1.320860191254302845e+04,-5.023805732085777436e+02,-1.902355066116965476e+00
1.320905071149354080e+04,-5.032759752397142279e+02,-2.015363017469605555e+00
1.320949951044405498e+04,-5.041346030983001469e+02,-1.770255855648419585e+00
1.320994830939456733e+04,-5.048496154793029973e+02,-1.418806525538214292e+00
1.321039710834507969e+04,-5.054208116234188992e+02,-1.147203758954784769e+00
1.321084590729559204e+04,-5.058992010716915502e+02,-1.006651850675390536e+00
1.321129470624610622e+04,-5.063429875110480793e+02,-9.902068909794042861e-01
1.321174350519661857e+04,-5.068035048810586432e+02,-1.076834013980585869e+00
1.321219230414713093e+04,-5.073193406983290856e+02,-1.227408377282954932e+00
1.321264110309764510e+04,-5.079029378498430560e+02,-1.361131064561308834e+00
1.321308990204815746e+04,-5.085209685221696532e+02,-1.361766571973512807e+00
1.321353870099866981e+04,-5.090937851493482071e+02,-1.156556822572327725e+00
1.321398749994918217e+04,-5.095342915166814919e+02,-7.879702674802036011e-01
1.321443629889969634e+04,-5.097932570750536456e+02,-3.662173752006252503e-01
1.321488509785020869e+04,-5.098690846707979745e+02,1.636024506166064429e-02
1.321533389680072105e+04,-5.097925000101927253e+02,3.065120587332640367e-01
1.321578269575123340e+04,-5.096124856427314853e+02,4.732326335340448775e-01
1.321623149470174758e+04,-5.093887627658023121e+02,5.001519450831987124e-01
1.321668029365225993e+04,-5.091834907161555748e+02,3.949275111284654693e-01
1.321712909260277229e+04,-5.090482362995870744e+02,1.972361513114187503e-01
1.321757789155328464e+04,-5.090107726813548084e+02,-2.915420452845689236e-02
1.321802669050379882e+04,-5.090682388720496760e+02,-2.147587411146573144e-01
1.321847548945431117e+04,-5.091887784364457161e+02,-3.026070497852594854e-01
1.321892428840482353e+04,-5.093205082751119903e+02,-2.622414270430545868e-01
1.321937308735533588e+04,-5.094051547302524909e+02,-9.577762365384676069e-02
1.321982188630585006e+04,-5.093921801629604715e+02,1.655109989032967910e-01
1.322027068525636241e+04,-5.092504327874135015e+02,4.673384191809349386e-01
1.322071948420687477e+04,-5.089773936247211736e+02,7.376145520553079038e-01
1.322116828315738712e+04,-5.086042983744446815e+02,9.023912490134163855e-01
1.322161708210790130e+04,-5.081898076437630607e+02,9.194392539135622933e-01
1.322206588105841365e+04,-5.077996708847396121e+02,7.994821780938656808e-01
1.322251468000892601e+04,-5.074864723564498377e+02,5.836191141114857039e-01
1.322296347895943836e+04,-5.072853664478817564e+02,3.028901080111496280e-01
1.322341227790995254e+04,-5.072236389334258888e+02,-3.888319770933362785e-02
1.322386107686046489e+04,-5.073313494520604081e+02,-4.543519670865719950e-01
1.322430987581097725e+04,-5.076425791269371643e+02,-9.419732839316719009e-01
1.322475867476149142e+04,-5.081783157053924356e+02,-1.435498176511024848e+00
1.322520747371200378e+04,-5.089079185637669980e+02,-1.774211318656645053e+00
1.322565627266251613e+04,-5.097255461063682560e+02,-1.818783653245132026e+00
1.322610507161302849e+04,-5.105064693833988940e+02,-1.641448430464906183e+00
1.322655387056354266e+04,-5.111980305067582435e+02,-1.455416838281262448e+00
1.322700266951405501e+04,-5.118357836525535163e+02,-1.419475204607055341e+00
1.322745146846456737e+04,-5.125049008015331538e+02,-1.600292858800040685e+00
1.322790026741507972e+04,-5.133032671625753665e+02,-1.983363010720068598e+00
1.322834906636559390e+04,-5.142895322724419884e+02,-2.386401288328351189e+00
1.322879786531610625e+04,-5.153906248603491349e+02,-2.432146429317550762e+00
1.322924666426661861e+04,-5.163940462014295463e+02,-1.972083492620835266e+00
1.322969546321713096e+04,-5.171289805193198390e+02,-1.295454136994629524e+00
1.323014426216764514e+04,-5.175634171359145057e+02,-6.547428206692038621e-01
1.323059306111815749e+04,-5.177287459552260316e+02,-9.218825381001484465e-02
1.323104186006866985e+04,-5.176509808577319518e+02,4.382793234141829086e-01
1.323149065901918220e+04,-5.173320973294379428e+02,9.890835933246837630e-01
1.323193945796969638e+04,-5.167588990127503621e+02,1.563772830605192787e+00
1.323238825692020873e+04,-5.159441033839076454e+02,2.027531030127094791e+00
1.323283705587072109e+04,-5.149965649531151257e+02,2.113313926968142908e+00
1.323328585482123344e+04,-5.141181438993630763e+02,1.738345902816277544e+00
1.323373465377174762e+04,-5.134705001563717133e+02,1.131718370151733932e+00
1.323418345272225997e+04,-5.131052838920243175e+02,4.988878892929610176e-01
1.323463225167277233e+04,-5.130201135344346994e+02,-1.190136942534822106e-01
1.323508105062328468e+04,-5.132151567381454242e+02,-7.566754736352429012e-01
1.323552984957379886e+04,-5.137049639689055311e+02,-1.427914294156679587e+00
1.323597864852431121e+04,-5.144858873652617604e+02,-2.018643639358068675e+00
1.323642744747482357e+04,-5.154632831867974119e+02,-2.256142271614114403e+00
1.323687624642533774e+04,-5.164382516414653992e+02,-2.023647180464912321e+00
1.323732504537585010e+04,-5.172472401551477788e+02,-1.572809979198891650e+00
1.323777384432636245e+04,-5.178580410206354827e+02,-1.168372236154921362e+00
1.323822264327687481e+04,-5.183155672126946456e+02,-8.921880795625304339e-01
1.323867144222738898e+04,-5.186766717179485795e+02,-7.349133119756803278e-01
1.323912024117790133e+04,-5.189899654900275436e+02,-6.766382888224690140e-01
1.323956904012841369e+04,-5.192974818018383303e+02,-7.085905452920796543e-01
1.324001783907892604e+04,-5.196391384442887329e+02,-8.280402515181872758e-01
1.324046663802944022e+04,-5.200517975670214810e+02,-1.020180586375497134e+00
1.324091543697995257e+04,-5.205581473830245613e+02,-1.232541587524998317e+00
1.324136423593046493e+04,-5.211464413486241938e+02,-1.366843350749194164e+00
1.324181303488097728e+04,-5.217593460031453105e+02,-1.333135169076611781e+00
1.324226183383149146e+04,-5.223180083871666284e+02,-1.135277106239009459e+00
1.324271063278200381e+04,-5.227673839884467952e+02,-8.636129226815603133e-01
1.324315943173251617e+04,-5.230955215846740884e+02,-6.055851819758791832e-01
1.324360823068302852e+04,-5.233185740084413737e+02,-3.970413329540504743e-01
1.324405702963354270e+04,-5.234584061648420175e+02,-2.312933151181644775e-01
1.324450582858405505e+04,-5.235284555979382048e+02,-8.050877000592902843e-02
1.324495462753456741e+04,-5.235275871890829649e+02,9.091832470640581754e-02
1.324540342648507976e+04,-5.234382767637041525e+02,3.194397442250171970e-01
1.324585222543559394e+04,-5.232278346545615477e+02,6.341959233752908487e-01
1.324630102438610629e+04,-5.228555873590371448e+02,1.036481308874018792e+00
1.324674982333661865e+04,-5.222939492186177404e+02,1.458844819404399251e+00
1.324719862228713282e+04,-5.215665950683196570e+02,1.744657318746068997e+00
1.324764742123764518e+04,-5.207693191263881545e+02,1.761963103607795622e+00
1.324809622018815753e+04,-5.200161684694134010e+02,1.576195919072265639e+00
1.324854501913866989e+04,-5.193551616937074868e+02,1.383722400348766923e+00
1.324899381808918406e+04,-5.187523256773258709e+02,1.334226814505005576e+00
1.324944261703969642e+04,-5.181255159506162045e+02,1.497433647037220483e+00
1.324989141599020877e+04,-5.173742204885869569e+02,1.884098610009758978e+00
1.325034021494072113e+04,-5.164177821344882204e+02,2.371390054826298055e+00
1.325078901389123530e+04,-5.152854628681079703e+02,2.593547428485245110e+00
1.325123781284174765e+04,-5.141744623438823965e+02,2.273951273926432037e+00
1.325168661179226001e+04,-5.132885893342031522e+02,1.659647999413237818e+00
1.325213541074277236e+04,-5.126770451734713561e+02,1.086911160796432352e+00
1.325258420969328654e+04,-5.122917511461255344e+02,6.525578935669393843e-01
1.325303300864379889e+04,-5.120740002659026686e+02,3.338197583415854486e-01
1.325348180759431125e+04,-5.119802363870655881e+02,9.494752891979181542e-02
1.325393060654482360e+04,-5.119805055566657188e+02,-8.834896759468614802e-02
1.325437940549533778e+04,-5.120535596246844534e+02,-2.315903145423927334e-01
1.325482820444585013e+04,-5.121842497855793681e+02,-3.472463776177000527e-01
1.325527700339636249e+04,-5.123630545954746367e+02,-4.483120421242885456e-01
1.325572580234687484e+04,-5.125866697963140268e+02,-5.495173639091777140e-01
1.325617460129738902e+04,-5.128586240541518464e+02,-6.661323482501754212e-01
1.325662340024790137e+04,-5.131885775874289948e+02,-8.089086555871994877e-01
1.325707219919841373e+04,-5.135880059699215963e+02,-9.726941163965685533e-01
1.325752099814892608e+04,-5.140594815579815986e+02,-1.120541466146263154e+00
1.325796979709944026e+04,-5.145807658815604100e+02,-1.181271623455009800e+00
1.325841859604995261e+04,-5.150965110105412350e+02,-1.088900307466130535e+00
1.325886739500046497e+04,-5.155348744116256512e+02,-8.435294501088312913e-01
1.325931619395097914e+04,-5.158412550837471144e+02,-5.155882201075512317e-01
1.325976499290149150e+04,-5.159981756124026333e+02,-1.900149216880319125e-01
1.326021379185200385e+04,-5.160211564952403478e+02,7.406151517135659001e-02
1.326066259080251621e+04,-5.159456239521322232e+02,2.456767202831350583e-01
1.326111138975303038e+04,-5.158162051311260257e+02,3.138191901848383369e-01
1.326156018870354274e+04,-5.156784570189796568e+02,2.856034475059422428e-01
1.326200898765405509e+04,-5.155703572613995220e+02,1.877026828360270072e-01
1.326245778660456745e+04,-5.155140506403083691e+02,6.275575081976214609e-02
1.326290658555508162e+04,-5.155108265247730515e+02,-4.104513031832645459e-02
1.326335538450559397e+04,-5.155415155228639605e+02,-8.277607490226593367e-02
1.326380418345610633e+04,-5.155722483621634638e+02,-3.921764667189243936e-02
1.326425298240661868e+04,-5.155638249702461735e+02,8.972270266636028779e-02
1.326470178135713286e+04,-5.154823415326485474e+02,2.806169555108278257e-01
1.326515058030764521e+04,-5.153091460138758748e+02,4.897785914425684672e-01
1.326559937925815757e+04,-5.150483011554879340e+02,6.617891697238545978e-01
1.326604817820866992e+04,-5.147282226563137328e+02,7.472146130000933972e-01
1.326649697715918410e+04,-5.143941334981880118e+02,7.232870380360989504e-01
1.326694577610969645e+04,-5.140941928164769479e+02,5.982512616530045735e-01
1.326739457506020881e+04,-5.138690603122090579e+02,3.932147989454579662e-01
1.326784337401072116e+04,-5.137511959805401602e+02,1.211417939625066831e-01
1.326829217296123534e+04,-5.137703603670850043e+02,-2.180411733478762881e-01
1.326874097191174769e+04,-5.139568885196424617e+02,-6.228584699942677494e-01
1.326918977086226005e+04,-5.143344021935624824e+02,-1.058430530528437830e+00
1.326963856981277240e+04,-5.148967109496398962e+02,-1.423964219280814181e+00
1.327008736876328658e+04,-5.155815156115929767e+02,-1.585692741082164181e+00
1.327053616771379893e+04,-5.162834082547785783e+02,-1.508754009144314789e+00
1.327098496666431129e+04,-5.169174685141734926e+02,-1.310174062677419871e+00
1.327143376561482546e+04,-5.174636413747051620e+02,-1.137206236471840493e+00
1.327188256456533782e+04,-5.179549266563412857e+02,-1.074179430105395072e+00
1.327233136351585017e+04,-5.184493370520942790e+02,-1.154420781209815061e+00
1.327278016246636253e+04,-5.190143494011737175e+02,-1.388784225570718567e+00
1.327322896141687670e+04,-5.197149434651478259e+02,-1.746166924142456889e+00
1.327367776036738906e+04,-5.205777269634395452e+02,-2.070792461878156576e+00
1.327412655931790141e+04,-5.215250442437331913e+02,-2.076134262898781113e+00
1.327457535826841377e+04,-5.223729848668955356e+02,-1.638776035134566822e+00
1.327502415721892794e+04,-5.229590203104995680e+02,-9.530930398926829028e-01
1.327547295616944029e+04,-5.232231193649339502e+02,-2.258560776753575916e-01
1.327592175511995265e+04,-5.231656257733750408e+02,4.769511530691189494e-01
1.327637055407046500e+04,-5.228013094941201189e+02,1.134850250474353617e+00
1.327681935302097918e+04,-5.221674218982450384e+02,1.651712209258421993e+00
1.327726815197149153e+04,-5.213691405592800265e+02,1.835211246614015579e+00
1.327771695092200389e+04,-5.205846525458745191e+02,1.597685514442604093e+00
1.327816574987251624e+04,-5.199754744837981661e+02,1.090330795561466726e+00
1.327861454882303042e+04,-5.196183592506772584e+02,4.952013698300276601e-01
1.327906334777354277e+04,-5.195346193628311084e+02,-1.267283370944700671e-01
1.327951214672405513e+04,-5.197380618541174044e+02,-7.876534328513944416e-01
1.327996094567456748e+04,-5.202459876020916454e+02,-1.472963915690472136e+00
1.328040974462508166e+04,-5.210421566469880190e+02,-2.032104558870861499e+00
1.328085854357559401e+04,-5.220112695854436424e+02,-2.207731097513450980e+00
1.328130734252610637e+04,-5.229609241482539801e+02,-1.976229345942675630e+00
1.328175614147662054e+04,-5.237678515420445819e+02,-1.625512543785270658e+00
1.328220494042713290e+04,-5.244386162313682007e+02,-1.393044557395143768e+00
1.328265373937764525e+04,-5.250466027641983828e+02,-1.347533573455075073e+00
1.328310253832815761e+04,-5.256731854147427612e+02,-1.467274222597257261e+00
1.328355133727867178e+04,-5.263753414059665374e+02,-1.661879642050300809e+00
1.328400013622918414e+04,-5.271493684865678233e+02,-1.751956460945384375e+00
1.328444893517969649e+04,-5.279041702855046196e+02,-1.557090366353260924e+00
1.328489773413020885e+04,-5.285037866349889555e+02,-1.079309387119048003e+00
1.328534653308072302e+04,-5.288545985616793814e+02,-4.772789885058772996e-01
1.328579533203123538e+04,-5.289348081840086024e+02,1.096851886562260209e-01
1.328624413098174773e+04,-5.287700210316560288e+02,6.040193228038802653e-01
1.328669292993226009e+04,-5.284166058822797822e+02,9.374790720933939836e-01
1.328714172888277426e+04,-5.279644526793497334e+02,1.032322445059672189e+00
1.328759052783328661e+04,-5.275314440247556149e+02,8.535249896993210017e-01
1.328803932678379897e+04,-5.272315310609309336e+02,4.546177341385325144e-01
1.328848812573431132e+04,-5.271402374690256920e+02,-5.705649140895946436e-02
1.328893692468482550e+04,-5.272827090075792285e+02,-5.683578694140386522e-01
1.328938572363533785e+04,-5.276330016649802701e+02,-9.633818449927390448e-01
1.328983452258585021e+04,-5.281136492087086935e+02,-1.134972859746921969e+00
1.329028332153636256e+04,-5.286120017323180491e+02,-1.044490489382070120e+00
1.329073212048687674e+04,-5.290199958034249903e+02,-7.463244119783989383e-01
1.329118091943738909e+04,-5.292630679146760713e+02,-3.207323394143029027e-01
1.329162971838790145e+04,-5.292956887471365235e+02,1.873551572028037682e-01
1.329207851733841380e+04,-5.290855776189534936e+02,7.565266654837099480e-01
1.329252731628892798e+04,-5.286158380187216608e+02,1.327341403173136314e+00
1.329297611523944033e+04,-5.279165485893705636e+02,1.747176294264880525e+00
1.329342491418995269e+04,-5.270956743379698537e+02,1.853629924236497306e+00
1.329387371314046686e+04,-5.262947385180387982e+02,1.686200471200016482e+00
1.329432251209097922e+04,-5.255906046890365815e+02,1.459686795966125494e+00
1.329477131104149157e+04,-5.249670479759787440e+02,1.346213872139881085e+00
1.329522010999200393e+04,-5.243547762872444764e+02,1.414371576285260002e+00
1.329566890894251810e+04,-5.236701370233929538e+02,1.662566689859615865e+00
1.329611770789303046e+04,-5.228495333128446418e+02,1.990875656734317989e+00
1.329656650684354281e+04,-5.219096428830939658e+02,2.140908834554708040e+00
1.329701530579405517e+04,-5.209934335008326798e+02,1.866533977623503260e+00
1.329746410474456934e+04,-5.202871566656714322e+02,1.244243085422792161e+00
1.329791290369508170e+04,-5.198917100979825818e+02,5.153137106790532940e-01
1.329836170264559405e+04,-5.198214921723525777e+02,-1.961838080080891555e-01
1.329881050159610641e+04,-5.200612322122723299e+02,-8.626533420268515107e-01
1.329925930054662058e+04,-5.205813399548704865e+02,-1.428263423643536090e+00
1.329970809949713293e+04,-5.213048319398837975e+02,-1.736609120127517780e+00
1.330015689844764529e+04,-5.220782485283212964e+02,-1.640165549493364905e+00
1.330060569739815764e+04,-5.227249530921486667e+02,-1.200132657521914670e+00
1.330105449634867182e+04,-5.231322455109277598e+02,-6.010092920570055952e-01
1.330150329529918417e+04,-5.232570974183767021e+02,5.024127709379988538e-02
1.330195209424969653e+04,-5.230824302800976966e+02,7.325973348423703291e-01
1.330240089320020888e+04,-5.225995591592378560e+02,1.410214977322265861e+00
1.330284969215072306e+04,-5.218399911749182820e+02,1.927705553751287493e+00
1.330329849110123541e+04,-5.209278022419221088e+02,2.063052876304385386e+00
1.330374729005174777e+04,-5.200456621978894418e+02,1.824655726196306338e+00
1.330419608900226012e+04,-5.193066061736833490e+02,1.471555951963213316e+00
1.330464488795277430e+04,-5.187111496815768987e+02,1.204347707878926199e+00
1.330509368690328665e+04,-5.182038517382014788e+02,1.080543105352414823e+00
1.330554248585379901e+04,-5.177208025823707658e+02,1.092953157675811804e+00
1.330599128480431318e+04,-5.172066683673151601e+02,1.212279250347877202e+00
1.330644008375482554e+04,-5.166257305924555112e+02,1.375867779730090446e+00
1.330688888270533789e+04,-5.159824080702288711e+02,1.467046566984816502e+00
1.330733768165585025e+04,-5.153392550246570636e+02,1.359278690666542166e+00
1.330778648060636442e+04,-5.147964578592444695e+02,1.028129341017381293e+00
1.330823527955687678e+04,-5.144351010154360893e+02,5.724410286916917778e-01
1.330868407850738913e+04,-5.142829493442717421e+02,1.129327744275972767e-01
1.330913287745790149e+04,-5.143222590464804398e+02,-2.708705880584145187e-01
1.330958167640841566e+04,-5.145073261843568844e+02,-5.295851652587210134e-01
1.331003047535892802e+04,-5.147733288574901280e+02,-6.266807971934436061e-01
1.331047927430944037e+04,-5.150433794163791390e+02,-5.484636919708325564e-01
1.331092807325995273e+04,-5.152434436733786924e+02,-3.233746970035729085e-01
1.331137687221046690e+04,-5.153218139120909882e+02,-1.981911153575839635e-02
1.331182567116097925e+04,-5.152624564015393389e+02,2.757025118385746376e-01
1.331227447011149161e+04,-5.150880091601899267e+02,4.806654906762858892e-01
1.331272326906200396e+04,-5.148535722059563113e+02,5.362444177517975419e-01
1.331317206801251814e+04,-5.146320227733249340e+02,4.238139741046437758e-01
1.331362086696303049e+04,-5.144952185696622564e+02,1.646870888159978619e-01
1.331406966591354285e+04,-5.144993692162361185e+02,-1.953588059586605641e-01
1.331451846486405520e+04,-5.146764172889064639e+02,-5.936426033169608374e-01
1.331496726381456938e+04,-5.150252130490955551e+02,-9.444701030651395657e-01
1.331541606276508173e+04,-5.155023952096239555e+02,-1.151256973330475164e+00
1.331586486171559409e+04,-5.160288005028274938e+02,-1.162321748888791362e+00
1.331631366066610826e+04,-5.165213124293945839e+02,-1.011956195723856533e+00
1.331676245961662062e+04,-5.169247416125690506e+02,-7.776663756975268349e-01
1.331721125856713297e+04,-5.172148523292878508e+02,-5.116762499943160458e-01
1.331766005751764533e+04,-5.173803529298736521e+02,-2.201030091011341727e-01
1.331810885646815950e+04,-5.174047914578408154e+02,1.228518098715947193e-01
1.331855765541867186e+04,-5.172566764550618927e+02,5.550515993428124517e-01
1.331900645436918421e+04,-5.168894616813302036e+02,1.099346680105559138e+00
1.331945525331969657e+04,-5.162602720361634283e+02,1.702148782086423173e+00
1.331990405227021074e+04,-5.153834800051495222e+02,2.156180828380301673e+00
1.332035285122072310e+04,-5.143835613290153788e+02,2.231778012815193613e+00
1.332080165017123545e+04,-5.134235800010475259e+02,2.026678222445535749e+00
1.332125044912174781e+04,-5.125559650569276755e+02,1.872327899764534065e+00
1.332169924807226198e+04,-5.117022462239344804e+02,1.983617865891244891e+00
1.332214804702277434e+04,-5.107336239792650190e+02,2.365015894449665534e+00
1.332259684597328669e+04,-5.095798909383639170e+02,2.732832748488175145e+00
1.332304564492379905e+04,-5.083550339211340656e+02,2.623720141348417911e+00
1.332349444387431322e+04,-5.072973742586534627e+02,2.046429768669709937e+00
1.332394324282482557e+04,-5.065240954761327998e+02,1.418431426640396786e+00
1.332439204177533793e+04,-5.059986968480221776e+02,9.540456844053969432e-01
1.332484084072585028e+04,-5.056416294668364912e+02,6.634602943468522751e-01
1.332528963967636446e+04,-5.053817463913462120e+02,5.168184292287822945e-01
1.332573843862687681e+04,-5.051584009241713034e+02,5.000685269461295768e-01
1.332618723757738917e+04,-5.049128202866390893e+02,6.176939207272436061e-01
1.332663603652790152e+04,-5.045822504371910782e+02,8.797427098669411416e-01
1.332708483547841570e+04,-5.041033892348188488e+02,1.271226114952192843e+00
1.332753363442892805e+04,-5.034357296375002875e+02,1.694881216129602075e+00
1.332798243337944041e+04,-5.026074928006372033e+02,1.950306940084161500e+00
1.332843123232995458e+04,-5.017318621125923528e+02,1.904344220231172002e+00
1.332888003128046694e+04,-5.009245880631794421e+02,1.685482881939341704e+00
1.332932883023097929e+04,-5.002079765661173383e+02,1.536171765050363014e+00
1.332977762918149165e+04,-4.995114864150067433e+02,1.612515469617590957e+00
1.333022642813200582e+04,-4.987182434288711761e+02,1.967826993701027760e+00
1.333067522708251818e+04,-4.977159852933898492e+02,2.506663630329733383e+00
1.333112402603303053e+04,-4.964986681545407237e+02,2.839166037641347451e+00
1.333157282498354289e+04,-4.952575919376062075e+02,2.599747735777732771e+00
1.333202162393405706e+04,-4.942102301016051342e+02,2.061996258647915248e+00
1.333247042288456942e+04,-4.933851953836280586e+02,1.655395095896746938e+00
1.333291922183508177e+04,-4.926849868486610831e+02,1.506810459604565500e+00
1.333336802078559413e+04,-4.920010805773317202e+02,1.567028786350421310e+00
1.333381681973610830e+04,-4.912668236873922751e+02,1.702022846976112058e+00
1.333426561868662066e+04,-4.904921691429271959e+02,1.712910783459075326e+00
1.333471441763713301e+04,-4.897698948224847300e+02,1.460460393274727098e+00
1.333516321658764537e+04,-4.892129233587394310e+02,9.998747684037705419e-01
1.333561201553815954e+04,-4.888799021036257386e+02,4.867359565442594960e-01
1.333606081448867189e+04,-4.887678422996194740e+02,2.593780917234281280e-02
1.333650961343918425e+04,-4.888429049629123710e+02,-3.437693537121464527e-01
1.333695841238969660e+04,-4.890601766758469466e+02,-6.046185494322882104e-01
1.333740721134021078e+04,-4.893657700073903811e+02,-7.328155926726102054e-01
1.333785601029072313e+04,-4.896946764891374073e+02,-7.065224727504361146e-01
1.333830480924123549e+04,-4.899778540776176783e+02,-5.341773435421190985e-01
1.333875360819174784e+04,-4.901599272839983996e+02,-2.676340332847962911e-01
1.333920240714226202e+04,-4.902156495442689561e+02,1.522512395802128049e-02
1.333965120609277437e+04,-4.901555253881791714e+02,2.367993023555189092e-01
1.334010000504328673e+04,-4.900212285107472781e+02,3.382644202321978266e-01
1.334054880399380090e+04,-4.898741272609318571e+02,2.924690218665538799e-01
1.334099760294431326e+04,-4.897792976318184515e+02,1.101753939011867467e-01
1.334144640189482561e+04,-4.897891949928801409e+02,-1.646835807113269379e-01
1.334189520084533797e+04,-4.899310187450466287e+02,-4.651849836185208420e-01
1.334234399979585214e+04,-4.901987685656275175e+02,-7.126198810555559593e-01
1.334279279874636450e+04,-4.905521321661549905e+02,-8.375713378232625406e-01
1.334324159769687685e+04,-4.909274411410875700e+02,-8.096665097983278825e-01
1.334369039664738921e+04,-4.912584063063219446e+02,-6.454791679292781748e-01
1.334413919559790338e+04,-4.914917708054632612e+02,-3.801155055226682622e-01
1.334458799454841574e+04,-4.915878771410124273e+02,-3.574135368801484303e-02
1.334503679349892809e+04,-4.915128429773949392e+02,3.820047047055763478e-01
1.334548559244944045e+04,-4.912359736490564615e+02,8.581699472911319404e-01
1.334593439139995462e+04,-4.907437561822742396e+02,1.323245355070621354e+00
1.334638319035046698e+04,-4.900714107455694943e+02,1.633859053928213179e+00
1.334683198930097933e+04,-4.893185958039968000e+02,1.674943506455514486e+00
1.334728078825149169e+04,-4.885997897699598411e+02,1.507735483569218049e+00
1.334772958720200586e+04,-4.879696058580613567e+02,1.309231640276171005e+00
1.334817838615251821e+04,-4.874088061365333147e+02,1.213753261681481233e+00
1.334862718510303057e+04,-4.868556657508987087e+02,1.280677023719895447e+00
1.334907598405354292e+04,-4.862324205492084275e+02,1.525373432186980294e+00
1.334952478300405710e+04,-4.854663588470306195e+02,1.899190916976849941e+00
1.334997358195456945e+04,-4.845379176762363613e+02,2.198950663065561528e+00
1.335042238090508181e+04,-4.835516959442368261e+02,2.113974087831644866e+00
1.335087117985559598e+04,-4.827077459410363645e+02,1.591561546594793208e+00
1.335131997880610834e+04,-4.821506353382125667e+02,8.808403140398239906e-01
1.335176877775662069e+04,-4.819168799382679254e+02,1.659551319985957396e-01
1.335221757670713305e+04,-4.819971890750718444e+02,-5.199448955688611429e-01
1.335266637565764722e+04,-4.823796563385828335e+02,-1.176572644096212317e+00
1.335311517460815958e+04,-4.830367303728392017e+02,-1.717284856171092056e+00
1.335356397355867193e+04,-4.838723786079428919e+02,-1.935119795153085631e+00
1.335401277250918429e+04,-4.847060633557981646e+02,-1.712612412380258631e+00
1.335446157145969846e+04,-4.853664896849286379e+02,-1.202883509473600343e+00
1.335491037041021082e+04,-4.857742746321183063e+02,-6.107204056811376125e-01
1.335535916936072317e+04,-4.859133959390547375e+02,-7.024391651727898700e-03
1.335580796831123553e+04,-4.857759760131136773e+02,6.273866284418839756e-01
1.335625676726174970e+04,-4.853427599449336753e+02,1.308303028952784386e+00
1.335670556621226206e+04,-4.846077532101449492e+02,1.941205956006515354e+00
1.335715436516277441e+04,-4.836468856389884650e+02,2.265681427995488217e+00
1.335760316411328677e+04,-4.826457925309136385e+02,2.127752110671379704e+00
1.335805196306380094e+04,-4.817721258421242396e+02,1.756282120148640047e+00
1.335850076201431330e+04,-4.810585309763744704e+02,1.449575243064155528e+00
