t,x,v
1.323687624642533774e+04,1.667573615500589597e+02,-5.886038163488654940e-01
1.323732504537585010e+04,1.665039672507186594e+02,-5.455241020332586288e-01
1.323777384432636245e+04,1.662637429914478275e+02,-5.291298787452403118e-01
1.323822264327687481e+04,1.660252391258893567e+02,-5.382446206436825031e-01
1.323867144222738898e+04,1.657760197187608355e+02,-5.782264766536655554e-01
1.323912024117790133e+04,1.655002130270687530e+02,-6.583245157194973496e-01
1.323956904012841369e+04,1.651780647636579999e+02,-7.850133391417823958e-01
1.324001783907892604e+04,1.647898175419236111e+02,-9.491608341470080257e-01
1.324046663802944022e+04,1.643264133588038760e+02,-1.109943778822652494e+00
1.324091543697995257e+04,1.638049743259368540e+02,-1.194436436549823677e+00
1.324136423593046493e+04,1.632756215931199506e+02,-1.138860921791479131e+00
1.324181303488097728e+04,1.628036689339401448e+02,-9.457512971536153890e-01
1.324226183383149146e+04,1.624374361299909708e+02,-6.810043114025583488e-01
1.324271063278200381e+04,1.621923618474892805e+02,-4.151931903195524853e-01
1.324315943173251617e+04,1.620592995612770721e+02,-1.847370786600290027e-01
1.324360823068302852e+04,1.620206514907586666e+02,6.899572472054117667e-03
1.324405702963354270e+04,1.620617262053857530e+02,1.734492235801303739e-01
1.324450582858405505e+04,1.621751472892396464e+02,3.317789880127746671e-01
1.324495462753456741e+04,1.623598009246953495e+02,4.913898668466523123e-01
1.324540342648507976e+04,1.626156379129285767e+02,6.464763762528925595e-01
1.324585222543559394e+04,1.629358967826966875e+02,7.732607274032137212e-01
1.324630102438610629e+04,1.633005149409132173e+02,8.389514802654912673e-01
1.324674982333661865e+04,1.636764877260618505e+02,8.224510072045807529e-01
1.324719862228713282e+04,1.640273098885669185e+02,7.302844330025930475e-01
1.324764742123764518e+04,1.643248127709625521e+02,5.900976984573916839e-01
1.324809622018815753e+04,1.645539768245117216e+02,4.292542396818632144e-01
1.324854501913866989e+04,1.647088850194647023e+02,2.596211235883392754e-01
1.324899381808918406e+04,1.647849827251553734e+02,7.607797897032973766e-02
1.324944261703969642e+04,1.647728328012405825e+02,-1.364551259175252607e-01
1.324989141599020877e+04,1.646559894521483329e+02,-3.919873562194595706e-01
1.325034021494072113e+04,1.644147478020971391e+02,-6.879950368210708822e-01
1.325078901389123530e+04,1.640378690908295596e+02,-9.862654367294340085e-01
1.325123781284174765e+04,1.635410314899723971e+02,-1.207095851729521385e+00
1.325168661179226001e+04,1.629782835542829389e+02,-1.270923105193594971e+00
1.325213541074277236e+04,1.624252024203925657e+02,-1.171065742762940065e+00
1.325258420969328654e+04,1.619406745600028046e+02,-9.808624155518175236e-01
1.325303300864379889e+04,1.615456990362671945e+02,-7.829154563648379472e-01
1.325348180759431125e+04,1.612326584534554570e+02,-6.188719519445532447e-01
1.325393060654482360e+04,1.609846187471474650e+02,-4.915196943382172945e-01
1.325437940549533778e+04,1.607884961409124003e+02,-3.838680271460491178e-01
1.325482820444585013e+04,1.606406432051572892e+02,-2.722789306566465450e-01
1.325527700339636249e+04,1.605484632781240180e+02,-1.314773257346271151e-01
1.325572580234687484e+04,1.605309849456497204e+02,6.529905572270058856e-02
1.325617460129738902e+04,1.606199783078412509e+02,3.485366767806689636e-01
1.325662340024790137e+04,1.608621282755556479e+02,7.540615607647163099e-01
1.325707219919841373e+04,1.613197944035861440e+02,1.311187730858932365e+00
1.325752099814892608e+04,1.620563425386949064e+02,1.976389188462255975e+00
1.325796979709944026e+04,1.630736453989937615e+02,2.500743804651142099e+00
1.325841859604995261e+04,1.642276629024112253e+02,2.554264245734475747e+00
1.325886739500046497e+04,1.653117900161041973e+02,2.255252279374946767e+00
1.325931619395097914e+04,1.662650183335393308e+02,2.033301704451482728e+00
1.325976499290149150e+04,1.671823371477868818e+02,2.105740954977356250e+00
1.326021379185200385e+04,1.681888131866055573e+02,2.392939461263047018e+00
1.326066259080251621e+04,1.693087276190182706e+02,2.534568945116861816e+00
1.326111138975303038e+04,1.703875512352216504e+02,2.188133478849739078e+00
1.326156018870354274e+04,1.712204030591794037e+02,1.496646737164346597e+00
1.326200898765405509e+04,1.717282734958235437e+02,7.781560041458408516e-01
1.326245778660456745e+04,1.719324631051738379e+02,1.461436288825801733e-01
1.326290658555508162e+04,1.718688951634518389e+02,-4.232022587553190274e-01
1.326335538450559397e+04,1.715551676850051876e+02,-9.736449884278989275e-01
1.326380418345610633e+04,1.709987776662467240e+02,-1.493924316300401234e+00
1.326425298240661868e+04,1.702387469688544854e+02,-1.846432563384542647e+00
1.326470178135713286e+04,1.693991362696927752e+02,-1.820499787628257593e+00
1.326515058030764521e+04,1.686666796084547286e+02,-1.389049391169017156e+00
1.326559937925815757e+04,1.681841108248594878e+02,-7.427273961760448850e-01
1.326604817820866992e+04,1.680078754971140427e+02,-3.961705843919460790e-02
1.326649697715918410e+04,1.681492804098918157e+02,6.685709113614634047e-01
1.326694577610969645e+04,1.686024406059746639e+02,1.335776362260413963e+00
1.326739457506020881e+04,1.693205395560911199e+02,1.814512687651135936e+00
1.326784337401072116e+04,1.701721556115461453e+02,1.907193435200524201e+00
1.326829217296123534e+04,1.709745006038664314e+02,1.621292264646755799e+00
1.326874097191174769e+04,1.716039823903175261e+02,1.175411692132599661e+00
1.326918977086226005e+04,1.720307061152032873e+02,7.323488117881222781e-01
1.326963856981277240e+04,1.722666080433270395e+02,3.225646463810275533e-01
1.327008736876328658e+04,1.723201796275840536e+02,-8.804302967230878685e-02
1.327053616771379893e+04,1.721798776113195117e+02,-5.500786421171208751e-01
1.327098496666431129e+04,1.718116494036245001e+02,-1.109586280191115160e+00
1.327143376561482546e+04,1.711693293773863900e+02,-1.760810477962639009e+00
1.327188256456533782e+04,1.702425691781376713e+02,-2.327373492203465233e+00
1.327233136351585017e+04,1.691450546287639725e+02,-2.472597130427742762e+00
1.327278016246636253e+04,1.680946371746207433e+02,-2.157514342902204341e+00
1.327322896141687670e+04,1.672221774247883275e+02,-1.744468388866299069e+00
1.327367776036738906e+04,1.665024282311858883e+02,-1.499931927205164106e+00
1.327412655931790141e+04,1.658426205896029160e+02,-1.474419928677989322e+00
1.327457535826841377e+04,1.651545724214167592e+02,-1.609271788933147596e+00
1.327502415721892794e+04,1.643955933384254138e+02,-1.758185347022272360e+00
1.327547295616944029e+04,1.636062140717953639e+02,-1.711545213085969630e+00
1.327592175511995265e+04,1.629058859668492119e+02,-1.362179162338327476e+00
1.327637055407046500e+04,1.624137377908939754e+02,-8.125616007052454126e-01
1.327681935302097918e+04,1.621814421268554156e+02,-2.271758405129078451e-01
1.327726815197149153e+04,1.622001840872659386e+02,2.952830414885500021e-01
1.327771695092200389e+04,1.624290061665777216e+02,7.004688789371713575e-01
1.327816574987251624e+04,1.628025699086434486e+02,9.292542874056118896e-01
1.327861454882303042e+04,1.632276692596348937e+02,9.231559855543505222e-01
1.327906334777354277e+04,1.635949821802697954e+02,6.778741860238611805e-01
1.327951214672405513e+04,1.638108836338105334e+02,2.650049856260074388e-01
1.327996094567456748e+04,1.638240360639340167e+02,-2.068258143059201748e-01
1.328040974462508166e+04,1.636331536218727933e+02,-6.258405341681978484e-01
1.328085854357559401e+04,1.632860802588081697e+02,-8.868359610779950053e-01
1.328130734252610637e+04,1.628717395317567309e+02,-9.191758184935933107e-01
1.328175614147662054e+04,1.624953689625803293e+02,-7.240487297029234437e-01
1.328220494042713290e+04,1.622472516682235550e+02,-3.589558234647360346e-01
1.328265373937764525e+04,1.621892586838470720e+02,1.142424681571234252e-01
1.328310253832815761e+04,1.623583231387343631e+02,6.435730289480188215e-01
1.328355133727867178e+04,1.627639338221008245e+02,1.150566487473482002e+00
1.328400013622918414e+04,1.633676921034007137e+02,1.501442475328548687e+00
1.328444893517969649e+04,1.640701788325512211e+02,1.581280949679764181e+00
1.328489773413020885e+04,1.647512561995003750e+02,1.426315097363117124e+00
1.328534653308072302e+04,1.653383121799724620e+02,1.188604871184333334e+00
1.328579533203123538e+04,1.658243103472812550e+02,9.892739413970782492e-01
1.328624413098174773e+04,1.662390288541023153e+02,8.738676387894762643e-01
1.328669292993226009e+04,1.666220386288458712e+02,8.474690345791632273e-01
1.328714172888277426e+04,1.670123874927691645e+02,9.057571205962752225e-01
1.328759052783328661e+04,1.674466662391064631e+02,1.041155523277570882e+00
1.328803932678379897e+04,1.679546748422710891e+02,1.226657313297458751e+00
1.328848812573431132e+04,1.685442655470424995e+02,1.387133112320401818e+00
1.328893692468482550e+04,1.691776014170897326e+02,1.400601704454678798e+00
1.328938572363533785e+04,1.697660620327690992e+02,1.182524022908905126e+00
1.328983452258585021e+04,1.702100758191625687e+02,7.737486179403303410e-01
1.329028332153636256e+04,1.704502777949591632e+02,2.952353362521125679e-01
1.329073212048687674e+04,1.704808820739980604e+02,-1.458068420099468687e-01
1.329118091943738909e+04,1.703358370413703256e+02,-4.774752373477051948e-01
1.329162971838790145e+04,1.700767623133995983e+02,-6.462539809015198644e-01
1.329207851733841380e+04,1.697851084686543004e+02,-6.204443211472266961e-01
1.329252731628892798e+04,1.695472995520563586e+02,-4.129426266886976893e-01
1.329297611523944033e+04,1.694324708479528567e+02,-8.590169346715387233e-02
1.329342491418995269e+04,1.694746383124481781e+02,2.706970018297557568e-01
1.329387371314046686e+04,1.696655732289317200e+02,5.617297877908450365e-01
1.329432251209097922e+04,1.699568111561776504e+02,7.068693764292318660e-01
1.329477131104149157e+04,1.702719612242138680e+02,6.660832411458945668e-01
1.329522010999200393e+04,1.705284132703980902e+02,4.506970670069499474e-01
1.329566890894251810e+04,1.706565937537308457e+02,1.022461109278826191e-01
1.329611770789303046e+04,1.706073212166975566e+02,-3.319339128133521610e-01
1.329656650684354281e+04,1.703544658124374962e+02,-7.927177953738160365e-01
1.329701530579405517e+04,1.699059441657815057e+02,-1.184406281352038404e+00
1.329746410474456934e+04,1.693195615043955797e+02,-1.389931365200484104e+00
1.329791290369508170e+04,1.686940178767989096e+02,-1.361874181579166843e+00
1.329836170264559405e+04,1.681210291811233049e+02,-1.175479496704487259e+00
1.329881050159610641e+04,1.676449193903697505e+02,-9.468703851395456894e-01
1.329925930054662058e+04,1.672669793162743588e+02,-7.440090987708418702e-01
1.329970809949713293e+04,1.669711462188336100e+02,-5.800968914624146100e-01
1.330015689844764529e+04,1.667424716779197524e+02,-4.415118580650972957e-01
1.330060569739815764e+04,1.665740842470273719e+02,-3.080973956718931484e-01
1.330105449634867182e+04,1.664679439376940024e+02,-1.612902270601713484e-01
1.330150329529918417e+04,1.664336647154471507e+02,1.459457244862606695e-02
1.330195209424969653e+04,1.664876386895446672e+02,2.346982367464175434e-01
1.330240089320020888e+04,1.666537868508421525e+02,5.183334718538610275e-01
1.330284969215072306e+04,1.669664895028386411e+02,8.929603090298474655e-01
1.330329849110123541e+04,1.674729067458228542e+02,1.383443963333410798e+00
1.330374729005174777e+04,1.682204115864071809e+02,1.948189260659940913e+00
1.330419608900226012e+04,1.691991124904603794e+02,2.356837211883827887e+00
1.330464488795277430e+04,1.702626465543942231e+02,2.291554874657545149e+00
1.330509368690328665e+04,1.711907269719708893e+02,1.801048563198574426e+00
1.330554248585379901e+04,1.718661217598521773e+02,1.214769707110891828e+00
1.330599128480431318e+04,1.722940484648762833e+02,7.092098011589048623e-01
1.330644008375482554e+04,1.725160109224650853e+02,2.913093843386108106e-01
1.330688888270533789e+04,1.725621509493503822e+02,-8.228219134073604113e-02
1.330733768165585025e+04,1.724417805167838083e+02,-4.583008194042279548e-01
1.330778648060636442e+04,1.721438423057755642e+02,-8.803129700276671743e-01
1.330823527955687678e+04,1.716405393258248466e+02,-1.373863425154903117e+00
1.330868407850738913e+04,1.709076075078291126e+02,-1.881226343165026682e+00
1.330913287745790149e+04,1.699836672550162575e+02,-2.174086804453290611e+00
1.330958167640841566e+04,1.690274633090233181e+02,-2.004561308960307819e+00
1.331003047535892802e+04,1.682424709307656485e+02,-1.453452977094932264e+00
1.331047927430944037e+04,1.677393040211471771e+02,-7.857425945483983432e-01
1.331092807325995273e+04,1.675349413113306127e+02,-1.285131648485297040e-01
1.331137687221046690e+04,1.676230511477606342e+02,5.232665965766402083e-01
1.331182567116097925e+04,1.680078592841081218e+02,1.193769698721406591e+00
1.331227447011149161e+04,1.686885228879774274e+02,1.817088579180390351e+00
1.331272326906200396e+04,1.695973804627506922e+02,2.162947686939207692e+00
1.331317206801251814e+04,1.705574358862015742e+02,2.039074474410566662e+00
1.331362086696303049e+04,1.713797058012855246e+02,1.598613342098986090e+00
1.331406966591354285e+04,1.719875144637139783e+02,1.118754802446147334e+00
1.331451846486405520e+04,1.723962263018734120e+02,7.173092741258605409e-01
1.331496726381456938e+04,1.726426477169643761e+02,3.904970880703905745e-01
1.331541606276508173e+04,1.727526492938853266e+02,1.033778176292843853e-01
1.331586486171559409e+04,1.727363677966209821e+02,-1.774209631686423094e-01
1.331631366066610826e+04,1.725897919911885765e+02,-4.824236182962495789e-01
1.331676245961662062e+04,1.722948537016425234e+02,-8.441460738574629863e-01
1.331721125856713297e+04,1.718194406637516067e+02,-1.288778403115461879e+00
1.331766005751764533e+04,1.711296321934509308e+02,-1.784017077754813441e+00
1.331810885646815950e+04,1.702379416959078355e+02,-2.141456587207109408e+00
1.331855765541867186e+04,1.692716952999146542e+02,-2.080504816523976785e+00
1.331900645436918421e+04,1.684369445203234363e+02,-1.586450822689169593e+00
1.331945525331969657e+04,1.678735056351246442e+02,-9.149315236752556535e-01
1.331990405227021074e+04,1.676159147672240408e+02,-2.364467143500237900e-01
1.332035285122072310e+04,1.676592823448782781e+02,4.299586687063878809e-01
1.332080165017123545e+04,1.680034949741185244e+02,1.104947429732169306e+00
1.332125044912174781e+04,1.686450949252260045e+02,1.733643824485676443e+00
1.332169924807226198e+04,1.695211658674485022e+02,2.104220030025238053e+00
1.332214804702277434e+04,1.704630540516127724e+02,2.015584528884615700e+00
1.332259684597328669e+04,1.712787256280434747e+02,1.587116170299965434e+00
1.332304564492379905e+04,1.718780849809997164e+02,1.088158129105934790e+00
1.332349444387431322e+04,1.722644628638632867e+02,6.450966234016904943e-01
1.332394324282482557e+04,1.724653630498281132e+02,2.560595089921969825e-01
1.332439204177533793e+04,1.724960860764521442e+02,-1.211225993809911944e-01
1.332484084072585028e+04,1.723513025918450126e+02,-5.339832655420028162e-01
1.332528963967636446e+04,1.720046459958049354e+02,-1.027236519152616268e+00
1.332573843862687681e+04,1.714147179955301397e+02,-1.613509263848964981e+00
1.332618723757738917e+04,1.705589590933464024e+02,-2.173809727928939228e+00
1.332663603652790152e+04,1.695148969609895175e+02,-2.394782483348488089e+00
1.332708483547841570e+04,1.684884005918215450e+02,-2.107060467395047709e+00
1.332753363442892805e+04,1.676605488303881657e+02,-1.571208711955283555e+00
1.332798243337944041e+04,1.670708917886956044e+02,-1.075066627578579403e+00
1.332843123232995458e+04,1.666771644518318283e+02,-6.990019576196064843e-01
1.332888003128046694e+04,1.664284294067624614e+02,-4.234019157071016171e-01
1.332932883023097929e+04,1.662866392333211536e+02,-2.183517344329937160e-01
1.332977762918149165e+04,1.662245371759756551e+02,-6.650324971790430584e-02
1.333022642813200582e+04,1.662198817454192863e+02,3.789808661915418375e-02
1.333067522708251818e+04,1.662512844632815643e+02,9.357550182442719855e-02
1.333112402603303053e+04,1.662957954711899902e+02,9.513868782853687756e-02
1.333157282498354289e+04,1.663272901854502379e+02,3.378911421263167125e-02
1.333202162393405706e+04,1.663147724050800207e+02,-1.036603194196442923e-01
1.333247042288456942e+04,1.662199488892858028e+02,-3.369830336363701107e-01
1.333291922183508177e+04,1.659937202694144958e+02,-6.946947361177657765e-01
1.333336802078559413e+04,1.655730341076423997e+02,-1.207391747741139998e+00
1.333381681973610830e+04,1.648884715941064201e+02,-1.857640909118072114e+00
1.333426561868662066e+04,1.639134071639722663e+02,-2.446871800309969203e+00
1.333471441763713301e+04,1.627578502097736362e+02,-2.611060180115531093e+00
1.333516321658764537e+04,1.616377014871762299e+02,-2.339573912309881543e+00
1.333561201553815954e+04,1.606585670466669740e+02,-2.055182974474866864e+00
1.333606081448867189e+04,1.597508237514277027e+02,-2.042405295216536132e+00
1.333650961343918425e+04,1.587856708444199967e+02,-2.285110698244122940e+00
1.333695841238969660e+04,1.577047055086806324e+02,-2.488471189877011103e+00
1.333740721134021078e+04,1.566185743311631313e+02,-2.264325973476399412e+00
1.333785601029072313e+04,1.557358430300631937e+02,-1.626778228258260572e+00
1.333830480924123549e+04,1.551720129461955935e+02,-8.902673384259499612e-01
1.333875360819174784e+04,1.549259531740032116e+02,-2.202122085232394721e-01
1.333920240714226202e+04,1.549641316231789006e+02,3.825104004778707156e-01
1.333965120609277437e+04,1.552648558363720781e+02,9.538238790363080533e-01
1.334010000504328673e+04,1.558136193610787359e+02,1.476022403743998845e+00
1.334054880399380090e+04,1.565618053435862294e+02,1.808460110541484811e+00
1.334099760294431326e+04,1.573781610068402586e+02,1.756031528402554276e+00
1.334144640189482561e+04,1.580784186787748524e+02,1.313071172277268772e+00
1.334189520084533797e+04,1.585268686623377619e+02,6.675597416920010518e-01
1.334234399979585214e+04,1.586698036211260785e+02,-3.394179558024301713e-02
1.334279279874636450e+04,1.584956750871866973e+02,-7.400394665242482350e-01
1.334324159769687685e+04,1.580130680609158560e+02,-1.391724499518061764e+00
1.334369039664738921e+04,1.572785241883057665e+02,-1.827241869946275576e+00
1.334413919559790338e+04,1.564336329770281679e+02,-1.866417300231291820e+00
1.334458799454841574e+04,1.556566615221990730e+02,-1.555334885206872464e+00
1.334503679349892809e+04,1.550563323886316311e+02,-1.114781501924735352e+00
1.334548559244944045e+04,1.546534972056097672e+02,-6.867335667152734135e-01
1.334593439139995462e+04,1.544350537367880065e+02,-2.895870198196776601e-01
1.334638319035046698e+04,1.543944008275884983e+02,1.134913661196600837e-01
1.334683198930097933e+04,1.545453425452644751e+02,5.727711681611653560e-01
1.334728078825149169e+04,1.549238538003397991e+02,1.133162172641800414e+00
1.334772958720200586e+04,1.555771187071543693e+02,1.785519056178811237e+00
1.334817838615251821e+04,1.565139877805334550e+02,2.345837730316154168e+00
1.334862718510303057e+04,1.576165632794288172e+02,2.476304648413273579e+00
1.334907598405354292e+04,1.586663979004108853e+02,2.153645253379780300e+00
1.334952478300405710e+04,1.595381588713076724e+02,1.747190163976523936e+00
1.334997358195456945e+04,1.602622778973397999e+02,1.517559039683989086e+00
1.335042238090508181e+04,1.609339556488104677e+02,1.509667460162194219e+00
1.335087117985559598e+04,1.616410072607382915e+02,1.656708531834255593e+00
1.335131997880610834e+04,1.624204618266274167e+02,1.797265383876202050e+00
1.335176877775662069e+04,1.632201321964497254e+02,1.714703886256217391e+00
1.335221757670713305e+04,1.639120699529986211e+02,1.323208643592886258e+00
1.335266637565764722e+04,1.643803232105633754e+02,7.484123932225157372e-01
1.335311517460815958e+04,1.645813578483468120e+02,1.538635199563310185e-01
1.335356397355867193e+04,1.645291573656186870e+02,-3.701969973846400697e-01
1.335401277250918429e+04,1.642674634422826898e+02,-7.706371539765440870e-01
1.335446157145969846e+04,1.638655272993217409e+02,-9.831689437434629752e-01
1.335491037041021082e+04,1.634224697727430282e+02,-9.474425200248292045e-01
1.335535916936072317e+04,1.630521192716873031e+02,-6.672315302237590284e-01
1.335580796831123553e+04,1.628480246191933531e+02,-2.243986722140109413e-01
1.335625676726174970e+04,1.628581351123848151e+02,2.682690639117794040e-01
1.335670556621226206e+04,1.630793357260020287e+02,6.975371968567201097e-01
1.335715436516277441e+04,1.634584505177272433e+02,9.555612028906296240e-01
1.335760316411328677e+04,1.639005255911048948e+02,9.724561602206132083e-01
1.335805196306380094e+04,1.642963050638813627e+02,7.573218979634628312e-01
1.335850076201431330e+04,1.645554076881994945e+02,3.754602717547557700e-01
1.335894956096482565e+04,1.646178096695072099e+02,-1.108346061798601151e-01
1.335939835991533801e+04,1.644471424352613269e+02,-6.549530505484175702e-01
1.335984715886585218e+04,1.640318724091148681e+02,-1.183420850303052108e+00
1.336029595781636453e+04,1.634078093612665157e+02,-1.558495400877228931e+00
1.336074475676687689e+04,1.626760619062135902e+02,-1.651954756455347839e+00
1.336119355571738924e+04,1.619629359193078812e+02,-1.497103230510765215e+00
1.336164235466790342e+04,1.613442849740484917e+02,-1.260116958000356835e+00
1.336209115361841577e+04,1.608234332913813773e+02,-1.076371762136359989e+00
1.336253995256892813e+04,1.603619406248276960e+02,-9.995315275437203217e-01
1.336298875151944230e+04,1.599087079014997528e+02,-1.039616477231541269e+00
1.336343755046995466e+04,1.594121024703227079e+02,-1.190414725540166474e+00
1.336388634942046701e+04,1.588284196897913887e+02,-1.417497159665488171e+00
1.336433514837097937e+04,1.581434695885576502e+02,-1.616739489907264682e+00
1.336478394732149354e+04,1.574076221020802109e+02,-1.615066213211297175e+00
1.336523274627200590e+04,1.567407245505118283e+02,-1.307199252837586423e+00
1.336568154522251825e+04,1.562685783720408494e+02,-7.726160044618837208e-01
1.336613034417303061e+04,1.560571341854943057e+02,-1.696321720282753243e-01
1.336657914312354478e+04,1.561091843175342717e+02,3.868491477538853474e-01
1.336702794207405714e+04,1.563852730633942087e+02,8.151911772961555336e-01
1.336747674102456949e+04,1.568087458078775285e+02,1.029152759330440592e+00
1.336792553997508185e+04,1.572669935528034273e+02,9.652408153462990192e-01
1.336837433892559602e+04,1.576361060800564928e+02,6.430807028023285410e-01
1.336882313787610838e+04,1.578194710953010258e+02,1.557025045123657248e-01
1.336927193682662073e+04,1.577673820447953972e+02,-3.884611160140951092e-01
1.336972073577713309e+04,1.574786647548185954e+02,-8.792650183765189364e-01
1.337016953472764726e+04,1.570045998356814891e+02,-1.194190363436581137e+00
1.337061833367815962e+04,1.564469791550163507e+02,-1.244427855046003284e+00
1.337106713262867197e+04,1.559249621749598873e+02,-1.047814377627533933e+00
1.337151593157918433e+04,1.555292116975713554e+02,-6.980189996580951073e-01
1.337196473052969850e+04,1.553102672211304025e+02,-2.668991508433294912e-01
1.337241352948021085e+04,1.552993324682185801e+02,2.298561490033420585e-01
1.337286232843072321e+04,1.555277174234757069e+02,7.997142354073727422e-01
1.337331112738123556e+04,1.560234304705786030e+02,1.407142835161703021e+00
1.337375992633174974e+04,1.567738431351214388e+02,1.897977015780647259e+00
1.337420872528226209e+04,1.576764951676919111e+02,2.059570943573723500e+00
1.337465752423277445e+04,1.585729008951650201e+02,1.899840406219548194e+00
1.337510632318328862e+04,1.593728117957463155e+02,1.677446518593049607e+00
1.337555512213380098e+04,1.601033142856398115e+02,1.615278333109209541e+00
1.337600392108431333e+04,1.608592864755992764e+02,1.793809809967024993e+00
1.337645272003482569e+04,1.617418962980435992e+02,2.155021332292920810e+00
1.337690151898533986e+04,1.627814563848687897e+02,2.428937839145117294e+00
1.337735031793585222e+04,1.638527454750090158e+02,2.255564918513460526e+00
1.337779911688636457e+04,1.647404455601770223e+02,1.655207879449346553e+00
1.337824791583687693e+04,1.653225762345703913e+02,9.409680682709804511e-01
1.337869671478739110e+04,1.655937143088188748e+02,2.788435093221350303e-01
1.337914551373790346e+04,1.655806812648200435e+02,-3.321862648074230817e-01
1.337959431268841581e+04,1.652965122900637596e+02,-9.352631563673519111e-01
1.338004311163892817e+04,1.647423975972343158e+02,-1.525367321889862682e+00
1.338049191058944234e+04,1.639498483070724717e+02,-1.960001789187646670e+00
1.338094070953995470e+04,1.630435795248475586e+02,-1.998429923839412314e+00
1.338138950849046705e+04,1.622225851243124737e+02,-1.603191614080800687e+00
1.338183830744097941e+04,1.616355007011418365e+02,-9.978612130093275079e-01
1.338228710639149358e+04,1.613311013833643415e+02,-3.589456787090971046e-01
1.338273590534200594e+04,1.613135338155311445e+02,2.832294739186704824e-01
1.338318470429251829e+04,1.615898699828387919e+02,9.542026677154386016e-01
1.338363350324303065e+04,1.621713777734532300e+02,1.628426822295644172e+00
1.338408230219354482e+04,1.630254440082568976e+02,2.123641475405842360e+00
1.338453110114405717e+04,1.640109659747192552e+02,2.186048879581091064e+00
1.338497990009456953e+04,1.649274950147444656e+02,1.856990216214790879e+00
1.338542869904508370e+04,1.656651763462889733e+02,1.437730357720647945e+00
1.338587749799559606e+04,1.662343330209404257e+02,1.122068826016273446e+00
1.338632629694610841e+04,1.666936716261306515e+02,9.475245477877748401e-01
1.338677509589662077e+04,1.671034974847308376e+02,8.977958704683035585e-01
1.338722389484713494e+04,1.675150484585671222e+02,9.516664955876698029e-01
1.338767269379764730e+04,1.679692565919844185e+02,1.081758855499191485e+00
1.338812149274815965e+04,1.684894095324958414e+02,1.232911720146081747e+00
1.338857029169867201e+04,1.690651546448906117e+02,1.312093158925996761e+00
1.338901909064918618e+04,1.696428452012641515e+02,1.231985012855407957e+00
1.338946788959969854e+04,1.701458633374667215e+02,9.872016989442325974e-01
1.338991668855021089e+04,1.705161393996611707e+02,6.568574353620089123e-01
1.339036548750072325e+04,1.707361101121265961e+02,3.293197782027626475e-01
1.339081428645123742e+04,1.708196665768259379e+02,5.356849917199529160e-02
1.339126308540174978e+04,1.707940239875660495e+02,-1.569817809810580278e-01
1.339171188435226213e+04,1.706880598668400921e+02,-3.054689632965418844e-01
1.339216068330277449e+04,1.705280314930410555e+02,-3.991617924341949175e-01
1.339260948225328866e+04,1.703368445218825968e+02,-4.456279774824246642e-01
1.339305828120380102e+04,1.701337872821694930e+02,-4.537661566758227072e-01
1.339350708015431337e+04,1.699335108449915310e+02,-4.354851661176553645e-01
1.339395587910482573e+04,1.697447120343410916e+02,-4.050370357169040259e-01
1.339440467805533990e+04,1.695697725522449844e+02,-3.755941980254762225e-01
1.339485347700585226e+04,1.694062095678751518e+02,-3.550333340367745061e-01
1.339530227595636461e+04,1.692497288901349464e+02,-3.433401466841552452e-01
1.339575107490687697e+04,1.690978290727441617e+02,-3.328026989263769830e-01
1.339619987385739114e+04,1.689527481634198125e+02,-3.105663516242501143e-01
1.339664867280790349e+04,1.688229945037561777e+02,-2.621131388778297211e-01
1.339709747175841585e+04,1.687233947013122020e+02,-1.742055765816022672e-01
1.339754627070893002e+04,1.686740425233338954e+02,-3.691483083852309388e-02
1.339799506965944238e+04,1.686983264251271919e+02,1.539492605625398802e-01
1.339844386860995473e+04,1.688193305573508951e+02,3.916398397964411804e-01
1.339889266756046709e+04,1.690530621219261604e+02,6.498039975473476337e-01
1.339934146651098126e+04,1.693980116834981118e+02,8.768177680537596608e-01
1.339979026546149362e+04,1.698258181476173263e+02,1.009341198980479026e+00
1.340023906441200597e+04,1.702840659868421085e+02,1.010710285147083498e+00
1.340068786336251833e+04,1.707158290002038257e+02,8.982903239915890348e-01
1.340113666231303250e+04,1.710809190697884219e+02,7.222341283825274294e-01
1.340158546126354486e+04,1.713607523050737598e+02,5.226543476750500350e-01
1.340203426021405721e+04,1.715481430990120373e+02,3.094236510419015040e-01
1.340248305916456957e+04,1.716341021401059947e+02,6.638794398453504164e-02
1.340293185811508374e+04,1.715987467232252186e+02,-2.367482506844142687e-01
1.340338065706559610e+04,1.714080101139009571e+02,-6.299042967765116074e-01
1.340382945601610845e+04,1.710192023800613867e+02,-1.114885287449870033e+00
1.340427825496662081e+04,1.704049040987366652e+02,-1.611291597480288385e+00
1.340472705391713498e+04,1.695997152601305231e+02,-1.929473715187968841e+00
1.340517585286764734e+04,1.687222895238699323e+02,-1.929131099474356903e+00
1.340562465181815969e+04,1.678985472421317127e+02,-1.729971969231217210e+00
1.340607345076867205e+04,1.671613575781047416e+02,-1.581018575908326840e+00
1.340652224971918622e+04,1.664469705093586356e+02,-1.645383704606206310e+00
1.340697104866969858e+04,1.656446739759209095e+02,-1.971167233908604599e+00
1.340741984762021093e+04,1.646535719625205161e+02,-2.447034861992421817e+00
1.340786864657072329e+04,1.634827452815700042e+02,-2.691322061651348907e+00
1.340831744552123746e+04,1.623245316216761864e+02,-2.382458460240006293e+00
